Product Code,Product Description,Purchase/Usage Frequency,Date,Customer ID,State
47566,Travel Insurance,1,7/26/2011 10:27,15159,Uttar Pradesh
22423,Payroll Account,1,7/26/2011 10:27,15159,Uttar Pradesh
23298,NRI Account,1,7/26/2011 11:05,16258,Uttar Pradesh
23203,Particular Account ,1,7/26/2011 11:05,16258,Uttar Pradesh
85099B,Short Term Deposits,1,7/26/2011 11:05,16258,Uttar Pradesh
47566,Travel Insurance,1,7/26/2011 11:05,16258,Uttar Pradesh
20728,Particular Plus Account,1,7/26/2011 11:05,16258,Uttar Pradesh
22382,Long Term Loan,1,7/26/2011 11:05,16258,Uttar Pradesh
22383,Pension Plans,1,7/26/2011 11:05,16258,Uttar Pradesh
22384,E Account,1,7/26/2011 11:05,16258,Uttar Pradesh
22727,Savings Account,1,7/26/2011 11:05,16258,Uttar Pradesh
22086,Vehicle Insurance,1,7/26/2011 11:38,16592,Uttar Pradesh
22993,Fire Insurance,1,7/26/2011 11:38,16592,Uttar Pradesh
22197,Life Insurance,1,7/26/2011 11:38,16592,Uttar Pradesh
21212,Health Insurance,1,7/26/2011 11:38,16592,Uttar Pradesh
23209B,Mortgage,1,7/26/2011 11:38,16592,Uttar Pradesh
23209B,Mortgage,1,7/26/2011 12:03,15513,Uttar Pradesh
22720,Property Insurance,1,7/26/2011 12:04,12584,Andhra Pradesh
22720,Property Insurance,1,7/26/2011 12:26,13379,Uttar Pradesh
20725,Funds,1,7/26/2011 12:26,13379,Uttar Pradesh
85099B,Short Term Deposits,1,7/26/2011 12:26,13379,Uttar Pradesh
23206,Junior Account,1,7/26/2011 12:28,15311,Uttar Pradesh
22383,Pension Plans,1,7/26/2011 12:28,15311,Uttar Pradesh
22384,E Account,1,7/26/2011 12:28,15311,Uttar Pradesh
20727,Long Term Deposits,1,7/26/2011 12:28,15311,Uttar Pradesh
21034,Home Insurance,1,7/26/2011 12:57,16942,Uttar Pradesh
23203,Particular Account ,1,7/26/2011 12:57,16942,Uttar Pradesh
22386,Debit Card,1,7/26/2011 12:57,16942,Uttar Pradesh
22469,Credit Card,1,7/26/2011 12:57,16942,Uttar Pradesh
23298,NRI Account,1,7/26/2011 12:57,16942,Uttar Pradesh
20727,Long Term Deposits,1,7/26/2011 12:57,16942,Uttar Pradesh
22384,E Account,1,7/26/2011 12:57,16942,Uttar Pradesh
23209B,Mortgage,1,7/26/2011 12:57,16942,Uttar Pradesh
22383,Pension Plans,1,7/26/2011 12:57,16942,Uttar Pradesh
23298,NRI Account,1,7/26/2011 12:59,13668,Uttar Pradesh
47566,Travel Insurance,1,7/26/2011 12:59,13668,Uttar Pradesh
20725,Funds,1,7/26/2011 13:03,15203,Uttar Pradesh
23209B,Mortgage,1,7/26/2011 13:03,15203,Uttar Pradesh
22086,Vehicle Insurance,1,7/26/2011 13:46,17596,Uttar Pradesh
47566,Travel Insurance,1,7/26/2011 13:46,17596,Uttar Pradesh
22423,Payroll Account,1,7/26/2011 13:57,15044,Uttar Pradesh
47566,Travel Insurance,1,7/26/2011 14:03,16019,Uttar Pradesh
21212,Health Insurance,1,7/26/2011 14:24,16809,Uttar Pradesh
22384,E Account,1,7/26/2011 14:24,16809,Uttar Pradesh
22382,Long Term Loan,1,7/26/2011 14:24,16809,Uttar Pradesh
23209B,Mortgage,1,7/26/2011 14:24,16809,Uttar Pradesh
23206,Junior Account,1,7/26/2011 14:24,16809,Uttar Pradesh
23203,Particular Account ,1,7/26/2011 14:24,16809,Uttar Pradesh
21212,Health Insurance,1,7/26/2011 14:25,13492,Himachal Pradesh
23203,Particular Account ,1,7/26/2011 14:41,18094,Uttar Pradesh
85099B,Short Term Deposits,1,7/26/2011 14:41,18094,Uttar Pradesh
22086,Vehicle Insurance,1,7/26/2011 14:41,18094,Uttar Pradesh
85099B,Short Term Deposits,1,7/26/2011 14:56,14273,Uttar Pradesh
23206,Junior Account,1,7/26/2011 15:29,17160,Uttar Pradesh
23203,Particular Account ,1,7/26/2011 15:29,17160,Uttar Pradesh
20725,Funds,1,7/26/2011 15:29,17160,Uttar Pradesh
20727,Long Term Deposits,1,7/26/2011 15:29,17160,Uttar Pradesh
20728,Particular Plus Account,1,7/26/2011 15:29,17160,Uttar Pradesh
22384,E Account,1,7/26/2011 15:29,17160,Uttar Pradesh
22382,Long Term Loan,1,7/26/2011 15:29,17160,Uttar Pradesh
22383,Pension Plans,1,7/26/2011 15:29,17160,Uttar Pradesh
23209B,Mortgage,1,7/26/2011 15:29,17160,Uttar Pradesh
21212,Health Insurance,1,7/26/2011 15:37,16133,Uttar Pradesh
22457,Taxes,1,7/26/2011 15:37,16133,Uttar Pradesh
22382,Long Term Loan,1,7/26/2011 15:42,17238,Uttar Pradesh
23203,Particular Account ,1,7/26/2011 15:42,17238,Uttar Pradesh
22384,E Account,1,7/26/2011 15:42,17238,Uttar Pradesh
22469,Credit Card,1,7/26/2011 15:45,15152,Uttar Pradesh
22423,Payroll Account,1,7/26/2011 17:14,17920,Uttar Pradesh
22197,Life Insurance,1,7/27/2011 8:35,13730,Uttar Pradesh
84879,Guarantees,1,7/27/2011 8:35,13730,Uttar Pradesh
22457,Taxes,1,7/27/2011 9:01,13194,Uttar Pradesh
23209B,Mortgage,1,7/27/2011 9:13,15660,Uttar Pradesh
22383,Pension Plans,1,7/27/2011 9:13,15660,Uttar Pradesh
20727,Long Term Deposits,1,7/27/2011 9:22,13824,Uttar Pradesh
47566,Travel Insurance,1,7/27/2011 9:32,12753,Odisha
47566,Travel Insurance,1,7/27/2011 9:37,12971,Uttar Pradesh
20728,Particular Plus Account,1,7/27/2011 9:52,17068,Uttar Pradesh
22383,Pension Plans,1,7/27/2011 9:52,17068,Uttar Pradesh
23206,Junior Account,1,7/27/2011 9:52,17068,Uttar Pradesh
23203,Particular Account ,1,7/27/2011 9:52,17068,Uttar Pradesh
20725,Funds,1,7/27/2011 9:59,16628,Uttar Pradesh
20728,Particular Plus Account,1,7/27/2011 9:59,16628,Uttar Pradesh
22383,Pension Plans,1,7/27/2011 9:59,16628,Uttar Pradesh
85099B,Short Term Deposits,1,7/27/2011 9:59,16628,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/27/2011 10:10,18241,Uttar Pradesh
22993,Fire Insurance,1,7/27/2011 10:10,18241,Uttar Pradesh
22720,Property Insurance,1,7/27/2011 10:10,17315,Uttar Pradesh
23203,Particular Account ,1,7/27/2011 10:29,13999,Uttar Pradesh
23298,NRI Account,1,7/27/2011 10:29,13999,Uttar Pradesh
47566,Travel Insurance,1,7/27/2011 10:29,13999,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/27/2011 10:40,13458,Uttar Pradesh
22384,E Account,1,7/27/2011 10:40,13458,Uttar Pradesh
84879,Guarantees,1,7/27/2011 10:40,13458,Uttar Pradesh
22993,Fire Insurance,1,7/27/2011 10:52,16767,Uttar Pradesh
23206,Junior Account,1,7/27/2011 10:52,16767,Uttar Pradesh
22382,Long Term Loan,1,7/27/2011 11:29,15172,Uttar Pradesh
20727,Long Term Deposits,1,7/27/2011 11:29,15172,Uttar Pradesh
23209B,Mortgage,1,7/27/2011 11:29,15172,Uttar Pradesh
20728,Particular Plus Account,1,7/27/2011 11:29,15172,Uttar Pradesh
84879,Guarantees,1,7/27/2011 11:58,15095,Uttar Pradesh
23298,NRI Account,1,7/27/2011 12:19,14088,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/27/2011 12:38,14527,Uttar Pradesh
22423,Payroll Account,1,7/27/2011 12:50,17243,Uttar Pradesh
22720,Property Insurance,1,7/27/2011 12:50,17243,Uttar Pradesh
20727,Long Term Deposits,1,7/27/2011 12:58,14040,Uttar Pradesh
22384,E Account,1,7/27/2011 12:58,14040,Uttar Pradesh
20728,Particular Plus Account,1,7/27/2011 12:58,14040,Uttar Pradesh
23298,NRI Account,1,7/27/2011 13:14,12523,Uttarakhand
22197,Life Insurance,1,7/27/2011 13:14,14911,Madhya Pradesh
21212,Health Insurance,1,7/27/2011 13:14,14911,Madhya Pradesh
23209B,Mortgage,1,7/27/2011 13:14,14911,Madhya Pradesh
22384,E Account,1,7/27/2011 13:14,14911,Madhya Pradesh
20725,Funds,1,7/27/2011 13:14,14911,Madhya Pradesh
22457,Taxes,1,7/27/2011 13:14,14911,Madhya Pradesh
22720,Property Insurance,1,7/27/2011 13:15,14911,Madhya Pradesh
23209B,Mortgage,1,7/27/2011 13:17,15078,Uttar Pradesh
23203,Particular Account ,1,7/27/2011 13:17,15078,Uttar Pradesh
22993,Fire Insurance,1,7/27/2011 13:17,15078,Uttar Pradesh
22384,E Account,1,7/27/2011 13:17,15078,Uttar Pradesh
22386,Debit Card,1,7/27/2011 13:17,15078,Uttar Pradesh
20725,Funds,1,7/27/2011 13:17,15078,Uttar Pradesh
85099B,Short Term Deposits,1,7/27/2011 13:17,15078,Uttar Pradesh
22384,E Account,1,7/27/2011 13:18,14680,Uttar Pradesh
22386,Debit Card,1,7/27/2011 13:18,14680,Uttar Pradesh
85099B,Short Term Deposits,1,7/27/2011 13:18,14680,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/27/2011 13:42,17841,Uttar Pradesh
22993,Fire Insurance,1,7/27/2011 13:42,17841,Uttar Pradesh
47566,Travel Insurance,1,7/27/2011 13:42,17841,Uttar Pradesh
85099B,Short Term Deposits,1,7/27/2011 13:42,17841,Uttar Pradesh
22386,Debit Card,1,7/27/2011 13:42,17841,Uttar Pradesh
85099B,Short Term Deposits,1,7/27/2011 13:51,16609,Uttar Pradesh
20725,Funds,1,7/27/2011 13:51,16609,Uttar Pradesh
23203,Particular Account ,1,7/27/2011 13:51,16609,Uttar Pradesh
22383,Pension Plans,1,7/27/2011 13:51,16609,Uttar Pradesh
23206,Junior Account,1,7/27/2011 13:51,16609,Uttar Pradesh
23206,Junior Account,1,7/27/2011 14:14,14305,Uttar Pradesh
20727,Long Term Deposits,1,7/27/2011 14:14,14305,Uttar Pradesh
22086,Vehicle Insurance,1,7/27/2011 14:14,14305,Uttar Pradesh
84879,Guarantees,1,7/27/2011 14:14,14305,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/27/2011 14:14,14305,Uttar Pradesh
22720,Property Insurance,1,7/27/2011 14:21,12397,Tamil Nadu
20725,Funds,1,7/27/2011 14:21,12397,Tamil Nadu
22382,Long Term Loan,1,7/27/2011 14:21,12397,Tamil Nadu
23206,Junior Account,1,7/27/2011 14:21,12397,Tamil Nadu
23209B,Mortgage,1,7/27/2011 14:21,12397,Tamil Nadu
22423,Payroll Account,1,7/27/2011 14:21,12397,Tamil Nadu
22727,Savings Account,1,7/27/2011 14:21,12397,Tamil Nadu
47566,Travel Insurance,1,7/27/2011 14:23,16696,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/27/2011 15:02,15624,Uttar Pradesh
22469,Credit Card,1,7/27/2011 15:09,14534,Uttar Pradesh
22386,Debit Card,1,7/27/2011 15:09,14534,Uttar Pradesh
23203,Particular Account ,1,7/27/2011 15:09,14534,Uttar Pradesh
22383,Pension Plans,1,7/27/2011 15:09,14534,Uttar Pradesh
22993,Fire Insurance,1,7/27/2011 15:09,14534,Uttar Pradesh
22993,Fire Insurance,1,7/27/2011 15:14,14331,Uttar Pradesh
22720,Property Insurance,1,7/27/2011 15:14,14331,Uttar Pradesh
20728,Particular Plus Account,1,7/27/2011 15:14,14331,Uttar Pradesh
22384,E Account,1,7/27/2011 15:14,14331,Uttar Pradesh
47566,Travel Insurance,1,7/27/2011 15:17,18226,Uttar Pradesh
85099B,Short Term Deposits,1,7/27/2011 15:17,18226,Uttar Pradesh
22386,Debit Card,1,7/27/2011 15:17,18226,Uttar Pradesh
23203,Particular Account ,1,7/27/2011 15:17,18226,Uttar Pradesh
20725,Funds,1,7/27/2011 15:17,18226,Uttar Pradesh
22383,Pension Plans,1,7/27/2011 15:17,18226,Uttar Pradesh
23206,Junior Account,1,7/27/2011 15:17,18226,Uttar Pradesh
22993,Fire Insurance,1,7/27/2011 17:03,17870,Uttar Pradesh
23203,Particular Account ,1,7/28/2011 8:55,13098,Uttar Pradesh
47566,Travel Insurance,1,7/28/2011 9:19,13013,Uttar Pradesh
21212,Health Insurance,1,7/28/2011 9:19,13013,Uttar Pradesh
22423,Payroll Account,1,7/28/2011 9:21,16174,Uttar Pradesh
23209B,Mortgage,1,7/28/2011 9:27,14364,Uttar Pradesh
20728,Particular Plus Account,1,7/28/2011 9:27,14364,Uttar Pradesh
47566,Travel Insurance,1,7/28/2011 9:27,14364,Uttar Pradesh
22382,Long Term Loan,1,7/28/2011 9:27,14364,Uttar Pradesh
22993,Fire Insurance,1,7/28/2011 9:30,15061,Uttar Pradesh
84879,Guarantees,1,7/28/2011 9:45,14307,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/28/2011 9:45,14307,Uttar Pradesh
22457,Taxes,1,7/28/2011 9:45,14307,Uttar Pradesh
47566,Travel Insurance,1,7/28/2011 9:58,13870,Uttar Pradesh
20727,Long Term Deposits,1,7/28/2011 10:38,13534,Uttar Pradesh
20728,Particular Plus Account,1,7/28/2011 10:38,13534,Uttar Pradesh
20725,Funds,1,7/28/2011 10:38,13534,Uttar Pradesh
22384,E Account,1,7/28/2011 10:38,13534,Uttar Pradesh
23209B,Mortgage,1,7/28/2011 10:38,13534,Uttar Pradesh
22469,Credit Card,1,7/28/2011 10:38,13534,Uttar Pradesh
22720,Property Insurance,1,7/28/2011 11:20,16003,Uttar Pradesh
22086,Vehicle Insurance,1,7/28/2011 11:22,12853,Uttar Pradesh
23206,Junior Account,1,7/28/2011 11:22,12853,Uttar Pradesh
20725,Funds,1,7/28/2011 11:22,12853,Uttar Pradesh
23209B,Mortgage,1,7/28/2011 11:22,12853,Uttar Pradesh
23203,Particular Account ,1,7/28/2011 11:22,12853,Uttar Pradesh
85099B,Short Term Deposits,1,7/28/2011 11:22,12853,Uttar Pradesh
22993,Fire Insurance,1,7/28/2011 11:22,12853,Uttar Pradesh
20728,Particular Plus Account,1,7/28/2011 11:29,15861,Uttar Pradesh
22384,E Account,1,7/28/2011 11:29,15861,Uttar Pradesh
23209B,Mortgage,1,7/28/2011 11:29,15861,Uttar Pradesh
23206,Junior Account,1,7/28/2011 11:29,15861,Uttar Pradesh
22383,Pension Plans,1,7/28/2011 11:29,15861,Uttar Pradesh
22382,Long Term Loan,1,7/28/2011 11:29,15861,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/28/2011 11:29,15861,Uttar Pradesh
22993,Fire Insurance,1,7/28/2011 11:29,15861,Uttar Pradesh
22197,Life Insurance,1,7/28/2011 11:29,15861,Uttar Pradesh
21034,Home Insurance,1,7/28/2011 11:29,15861,Uttar Pradesh
23206,Junior Account,1,7/28/2011 11:35,18151,Uttar Pradesh
21212,Health Insurance,1,7/28/2011 11:35,18151,Uttar Pradesh
22993,Fire Insurance,1,7/28/2011 11:35,18151,Uttar Pradesh
22720,Property Insurance,1,7/28/2011 11:35,18151,Uttar Pradesh
20727,Long Term Deposits,1,7/28/2011 11:35,18151,Uttar Pradesh
23209B,Mortgage,1,7/28/2011 12:06,14855,Uttar Pradesh
22720,Property Insurance,1,7/28/2011 12:06,14855,Uttar Pradesh
23203,Particular Account ,1,7/28/2011 12:50,13871,Uttar Pradesh
85099B,Short Term Deposits,1,7/28/2011 12:50,13871,Uttar Pradesh
20725,Funds,1,7/28/2011 12:50,13871,Uttar Pradesh
23209B,Mortgage,1,7/28/2011 12:50,13871,Uttar Pradesh
22423,Payroll Account,1,7/28/2011 12:50,13871,Uttar Pradesh
84879,Guarantees,1,7/28/2011 12:57,13319,Uttar Pradesh
23209B,Mortgage,1,7/28/2011 12:57,13319,Uttar Pradesh
22423,Payroll Account,1,7/28/2011 13:02,15023,Uttar Pradesh
22993,Fire Insurance,1,7/28/2011 13:02,15023,Uttar Pradesh
22383,Pension Plans,1,7/28/2011 13:02,15023,Uttar Pradesh
23298,NRI Account,1,7/28/2011 13:02,15023,Uttar Pradesh
85099B,Short Term Deposits,1,7/28/2011 13:02,15023,Uttar Pradesh
22386,Debit Card,1,7/28/2011 13:02,15023,Uttar Pradesh
23298,NRI Account,1,7/28/2011 13:05,18237,Uttar Pradesh
22423,Payroll Account,1,7/28/2011 13:05,18237,Uttar Pradesh
23203,Particular Account ,1,7/28/2011 14:03,16843,Uttar Pradesh
20727,Long Term Deposits,1,7/28/2011 14:03,16843,Uttar Pradesh
22382,Long Term Loan,1,7/28/2011 14:03,16843,Uttar Pradesh
23209B,Mortgage,1,7/28/2011 14:03,16843,Uttar Pradesh
23206,Junior Account,1,7/28/2011 14:03,16843,Uttar Pradesh
84879,Guarantees,1,7/28/2011 14:03,14898,Uttar Pradesh
84879,Guarantees,1,7/28/2011 14:03,14898,Uttar Pradesh
23298,NRI Account,1,7/28/2011 14:03,14898,Uttar Pradesh
22383,Pension Plans,1,7/28/2011 14:03,14898,Uttar Pradesh
20725,Funds,1,7/28/2011 14:03,14898,Uttar Pradesh
21034,Home Insurance,1,7/28/2011 14:03,14898,Uttar Pradesh
22469,Credit Card,1,7/28/2011 14:03,14898,Uttar Pradesh
22384,E Account,1,7/28/2011 14:03,14898,Uttar Pradesh
22383,Pension Plans,1,7/28/2011 14:03,14898,Uttar Pradesh
20728,Particular Plus Account,1,7/28/2011 14:03,14898,Uttar Pradesh
20727,Long Term Deposits,1,7/28/2011 14:03,14898,Uttar Pradesh
23209B,Mortgage,1,7/28/2011 14:03,14898,Uttar Pradesh
21034,Home Insurance,1,7/28/2011 14:03,14898,Uttar Pradesh
22993,Fire Insurance,1,7/28/2011 14:27,14911,Madhya Pradesh
22423,Payroll Account,1,7/28/2011 14:27,14911,Madhya Pradesh
22727,Savings Account,1,7/28/2011 14:30,15639,Uttar Pradesh
22423,Payroll Account,1,7/28/2011 14:33,17949,Uttar Pradesh
22423,Payroll Account,1,7/28/2011 14:35,16912,Uttar Pradesh
23203,Particular Account ,1,7/28/2011 14:35,16912,Uttar Pradesh
23209B,Mortgage,1,7/28/2011 14:36,12910,Uttar Pradesh
22382,Long Term Loan,1,7/28/2011 14:36,12910,Uttar Pradesh
47566,Travel Insurance,1,7/28/2011 15:04,17965,Uttar Pradesh
22197,Life Insurance,1,7/28/2011 15:04,15939,Uttar Pradesh
22457,Taxes,1,7/28/2011 15:04,15939,Uttar Pradesh
22423,Payroll Account,1,7/28/2011 15:16,14911,Madhya Pradesh
22086,Vehicle Insurance,1,7/28/2011 15:16,14911,Madhya Pradesh
22386,Debit Card,1,7/28/2011 15:19,16029,Uttar Pradesh
22086,Vehicle Insurance,1,7/28/2011 15:20,13340,Uttar Pradesh
23209B,Mortgage,1,7/28/2011 15:20,13340,Uttar Pradesh
23206,Junior Account,1,7/28/2011 15:20,13340,Uttar Pradesh
20725,Funds,1,7/28/2011 15:20,13340,Uttar Pradesh
22469,Credit Card,1,7/28/2011 15:21,15746,Uttar Pradesh
22384,E Account,1,7/28/2011 15:21,15746,Uttar Pradesh
20728,Particular Plus Account,1,7/28/2011 15:21,15746,Uttar Pradesh
22086,Vehicle Insurance,1,7/28/2011 15:31,15329,Uttar Pradesh
22423,Payroll Account,1,7/28/2011 15:58,14973,Uttar Pradesh
84879,Guarantees,1,7/28/2011 15:58,14973,Uttar Pradesh
22469,Credit Card,1,7/28/2011 16:03,17071,Uttar Pradesh
47566,Travel Insurance,1,7/28/2011 16:03,17071,Uttar Pradesh
22386,Debit Card,1,7/28/2011 16:03,17071,Uttar Pradesh
23203,Particular Account ,1,7/28/2011 16:03,17071,Uttar Pradesh
84879,Guarantees,1,7/28/2011 16:06,12743,Tripura
22727,Savings Account,1,7/28/2011 16:06,12743,Tripura
22423,Payroll Account,1,7/28/2011 16:06,12743,Tripura
22469,Credit Card,1,7/28/2011 16:11,17450,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/28/2011 16:11,17450,Uttar Pradesh
84879,Guarantees,1,7/28/2011 16:21,12743,Tripura
22423,Payroll Account,1,7/28/2011 17:09,12507,Maharashtra
21034,Home Insurance,1,7/28/2011 17:15,17373,Uttar Pradesh
20728,Particular Plus Account,1,7/28/2011 17:15,17373,Uttar Pradesh
47566,Travel Insurance,1,7/28/2011 17:33,17483,Uttar Pradesh
21212,Health Insurance,1,7/28/2011 18:33,17931,Uttar Pradesh
85099B,Short Term Deposits,1,7/28/2011 18:56,15245,Uttar Pradesh
20725,Funds,1,7/28/2011 18:56,15245,Uttar Pradesh
22383,Pension Plans,1,7/28/2011 18:56,15245,Uttar Pradesh
22457,Taxes,1,7/28/2011 18:56,15245,Uttar Pradesh
22384,E Account,1,7/28/2011 19:46,14315,Uttar Pradesh
22382,Long Term Loan,1,7/28/2011 19:46,14315,Uttar Pradesh
23206,Junior Account,1,7/28/2011 19:46,14315,Uttar Pradesh
85099B,Short Term Deposits,1,7/28/2011 19:46,14315,Uttar Pradesh
22386,Debit Card,1,7/28/2011 19:46,14315,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/29/2011 8:29,13148,Uttar Pradesh
20725,Funds,1,7/29/2011 8:29,13148,Uttar Pradesh
22384,E Account,1,7/29/2011 8:29,13148,Uttar Pradesh
22720,Property Insurance,1,7/29/2011 8:48,14407,Uttar Pradesh
23203,Particular Account ,1,7/29/2011 9:11,13875,Uttar Pradesh
23209B,Mortgage,1,7/29/2011 9:11,13875,Uttar Pradesh
22382,Long Term Loan,1,7/29/2011 9:11,13875,Uttar Pradesh
22383,Pension Plans,1,7/29/2011 9:11,13875,Uttar Pradesh
20727,Long Term Deposits,1,7/29/2011 9:11,13875,Uttar Pradesh
47566,Travel Insurance,1,7/29/2011 9:48,15120,Uttar Pradesh
22727,Savings Account,1,7/29/2011 9:57,16147,Uttar Pradesh
85099B,Short Term Deposits,1,7/29/2011 9:57,16147,Uttar Pradesh
22423,Payroll Account,1,7/29/2011 9:57,16147,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/29/2011 9:57,16147,Uttar Pradesh
22423,Payroll Account,1,7/29/2011 10:00,14005,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/29/2011 10:06,18127,Uttar Pradesh
22423,Payroll Account,1,7/29/2011 10:06,18127,Uttar Pradesh
47566,Travel Insurance,1,7/29/2011 10:21,15974,Uttar Pradesh
84879,Guarantees,1,7/29/2011 10:21,15974,Uttar Pradesh
22197,Life Insurance,1,7/29/2011 10:41,13102,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/29/2011 10:58,15149,Uttar Pradesh
22720,Property Insurance,1,7/29/2011 10:58,15149,Uttar Pradesh
22423,Payroll Account,1,7/29/2011 10:58,15149,Uttar Pradesh
47566,Travel Insurance,1,7/29/2011 10:58,15149,Uttar Pradesh
23206,Junior Account,1,7/29/2011 11:23,14735,Uttar Pradesh
23203,Particular Account ,1,7/29/2011 11:23,14735,Uttar Pradesh
85099B,Short Term Deposits,1,7/29/2011 11:23,14735,Uttar Pradesh
22727,Savings Account,1,7/29/2011 11:25,14735,Uttar Pradesh
85099B,Short Term Deposits,1,7/29/2011 11:25,14735,Uttar Pradesh
23203,Particular Account ,1,7/29/2011 11:25,14735,Uttar Pradesh
23206,Junior Account,1,7/29/2011 11:28,13575,Uttar Pradesh
21034,Home Insurance,1,7/29/2011 11:45,13827,Uttar Pradesh
22457,Taxes,1,7/29/2011 11:49,14499,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/29/2011 11:49,14499,Uttar Pradesh
22993,Fire Insurance,1,7/29/2011 11:49,14499,Uttar Pradesh
20728,Particular Plus Account,1,7/29/2011 11:49,14499,Uttar Pradesh
23206,Junior Account,1,7/29/2011 11:49,14499,Uttar Pradesh
22384,E Account,1,7/29/2011 11:49,14499,Uttar Pradesh
23209B,Mortgage,1,7/29/2011 11:49,14499,Uttar Pradesh
20727,Long Term Deposits,1,7/29/2011 11:49,14499,Uttar Pradesh
22423,Payroll Account,1,7/29/2011 11:56,18081,Uttar Pradesh
22197,Life Insurance,1,7/29/2011 12:03,13102,Uttar Pradesh
85123A,Recurrent Deposit Account,1,7/29/2011 12:03,13102,Uttar Pradesh
22993,Fire Insurance,1,7/29/2011 12:03,13102,Uttar Pradesh
47566,Travel Insurance,1,7/29/2011 12:09,17519,Uttar Pradesh
84879,Guarantees,1,7/29/2011 12:13,14511,Uttar Pradesh
84879,Guarantees,1,7/29/2011 12:16,13089,Uttar Pradesh
47566,Travel Insurance,1,7/29/2011 12:18,16945,Uttar Pradesh
23203,Particular Account ,1,7/29/2011 12:18,16945,Uttar Pradesh
85099B,Short Term Deposits,1,7/29/2011 12:18,16945,Uttar Pradesh
22993,Fire Insurance,1,7/29/2011 12:41,17841,Uttar Pradesh
20728,Particular Plus Account,1,7/29/2011 12:41,17841,Uttar Pradesh
20725,Funds,1,7/29/2011 12:41,17841,Uttar Pradesh
23203,Particular Account ,1,7/29/2011 12:41,17841,Uttar Pradesh
22386,Debit Card,1,7/29/2011 12:41,17841,Uttar Pradesh
85099B,Short Term Deposits,1,7/29/2011 12:41,17841,Uttar Pradesh
47566,Travel Insurance,1,7/29/2011 12:41,16729,Uttar Pradesh
23298,NRI Account,1,7/29/2011 12:41,16729,Uttar Pradesh
84879,Guarantees,1,7/29/2011 12:41,16729,Uttar Pradesh
22727,Savings Account,1,7/29/2011 12:41,16729,Uttar Pradesh
22383,Pension Plans,1,7/29/2011 12:41,16729,Uttar Pradesh
23209B,Mortgage,1,7/29/2011 12:41,16729,Uttar Pradesh
22382,Long Term Loan,1,7/29/2011 12:41,16729,Uttar Pradesh
20725,Funds,1,7/29/2011 12:41,16729,Uttar Pradesh
23203,Particular Account ,1,7/29/2011 12:41,16729,Uttar Pradesh
23206,Junior Account,1,7/29/2011 12:41,16729,Uttar Pradesh
21212,Health Insurance,1,7/29/2011 12:50,16062,Uttar Pradesh
23206,Junior Account,1,7/29/2011 13:11,12921,Uttar Pradesh
84879,Guarantees,1,7/29/2011 13:11,12921,Uttar Pradesh
22457,Taxes,1,7/29/2011 13:11,12921,Uttar Pradesh
21212,Health Insurance,1,7/29/2011 13:28,12716,Uttarakhand
47566,Travel Insurance,1,7/29/2011 13:28,12716,Uttarakhand
20725,Funds,1,7/29/2011 13:37,13178,Uttar Pradesh
85099B,Short Term Deposits,1,7/29/2011 13:37,13178,Uttar Pradesh
23209B,Mortgage,1,7/29/2011 13:37,13178,Uttar Pradesh
22384,E Account,1,7/29/2011 13:37,13178,Uttar Pradesh
22386,Debit Card,1,7/29/2011 13:37,13178,Uttar Pradesh
22383,Pension Plans,1,7/29/2011 13:37,13178,Uttar Pradesh
20728,Particular Plus Account,1,7/29/2011 13:37,13178,Uttar Pradesh
20727,Long Term Deposits,1,7/29/2011 13:37,13178,Uttar Pradesh
23206,Junior Account,1,7/29/2011 13:37,13178,Uttar Pradesh
23203,Particular Account ,1,7/29/2011 13:37,13178,Uttar Pradesh
